tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1678,57:37.8,25:36.2,3711,E 13 St & Avenue A,40.72966729,-73.98067966,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,35618,Subscriber,1969,2
752,58:13.7,10:46.5,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,21757,Subscriber,1992,2
2108,58:13.9,33:22.6,472,E 32 St & Park Ave,40.7457121,-73.98194829,447,8 Ave & W 52 St,40.76370739,-73.9851615,36412,Subscriber,1980,1
686,58:26.5,09:53.4,483,E 12 St & 3 Ave,40.73223272,-73.98889957,531,Forsyth St & Broome St,40.71893904,-73.99266288,36474,Subscriber,1991,1
101,58:43.1,00:24.2,289,Monroe St & Classon Ave,40.6845683,-73.95881081,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,39530,Subscriber,1938,2
193,01:18.2,04:32.0,3082,Hope St & Union Ave,40.71167351,-73.95141312,3071,Boerum St & Broadway,40.70538077,-73.94976519,33761,Subscriber,1999,1
227,01:22.2,05:10.2,410,Suffolk St & Stanton St,40.72066442,-73.98517977,3718,E 11 St & Avenue B,40.72746421,-73.97950418,27799,Subscriber,1976,1
159,01:56.7,04:35.7,3799,6 Ave & W 34 St,40.74964,-73.98805,486,Broadway & W 29 St,40.7462009,-73.98855723,15715,Subscriber,1982,1
250,04:08.8,08:19.4,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3799,6 Ave & W 34 St,40.74964,-73.98805,31533,Subscriber,1980,1
876,06:14.2,20:50.7,3693,N 11 St & Kent Ave,40.72248189,-73.95921931,532,S 5 Pl & S 5 St,40.710451,-73.960876,31607,Subscriber,1986,1
653,08:04.0,18:57.8,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3718,E 11 St & Avenue B,40.72746421,-73.97950418,32149,Subscriber,1993,1
279,08:10.9,12:49.9,3738,Delancey St & Eldridge St,40.719383,-73.991479,308,St James Pl & Oliver St,40.71307916,-73.99851193,40963,Subscriber,1996,2
633,08:17.0,18:50.7,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3314,W 95 St & Broadway,40.7937704,-73.971888,36416,Subscriber,1988,2
250,08:31.7,12:42.6,3774,Knickerbocker Ave & George St,40.704425,-73.92836,3758,George St & Wilson Ave,40.702997,-73.92997,41953,Subscriber,1986,1
168,09:53.7,12:42.4,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,19395,Subscriber,1938,2
508,10:20.3,18:49.1,3798,W 40 St & 5 Ave,40.752269,-73.982079,479,9 Ave & W 45 St,40.76019252,-73.9912551,39078,Subscriber,1964,1
208,12:09.0,15:37.6,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,41022,Subscriber,1999,1
579,12:43.4,22:22.5,311,Norfolk St & Broome St,40.7172274,-73.98802084,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,37377,Subscriber,1994,1
586,13:24.3,23:10.6,376,John St & William St,40.70862144,-74.00722156,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,29086,Subscriber,1997,1
455,14:07.2,21:42.5,402,Broadway & E 22 St,40.7403432,-73.98955109,507,E 25 St & 2 Ave,40.73912601,-73.97973776,34089,Customer,1969,0
309,14:52.2,20:01.7,295,Pike St & E Broadway,40.71406667,-73.99293911,251,Mott St & Prince St,40.72317958,-73.99480012,16726,Subscriber,1990,1
827,15:55.5,29:43.1,394,E 9 St & Avenue C,40.72521311,-73.97768752,368,Carmine St & 6 Ave,40.73038599,-74.00214988,33102,Subscriber,1998,1
615,16:12.8,26:28.0,447,8 Ave & W 52 St,40.76370739,-73.9851615,453,W 22 St & 8 Ave,40.74475148,-73.99915362,40318,Subscriber,1973,1
164,17:51.4,20:35.7,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,289,Monroe St & Classon Ave,40.6845683,-73.95881081,16109,Subscriber,1938,2
104,18:52.1,20:36.3,326,E 11 St & 1 Ave,40.72953837,-73.98426726,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21595,Subscriber,1992,1
915,19:46.7,35:02.6,400,Pitt St & Stanton St,40.71926081,-73.98178024,3435,Grand St & Elizabeth St,40.718822,-73.99596,18085,Subscriber,1938,1
1881,20:11.2,51:32.6,531,Forsyth St & Broome St,40.71893904,-73.99266288,302,Avenue D & E 3 St,40.72082834,-73.97793172,36474,Subscriber,1991,1
735,20:41.4,32:57.2,3852,Stewart Ave & Johnson Ave,40.70869,-73.92587,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,32950,Subscriber,1969,0
200,21:33.2,24:53.6,3590,Carroll St & Franklin Ave,40.6679411,-73.9588,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,38346,Subscriber,1965,1
263,21:37.4,26:00.6,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,38449,Subscriber,1996,1
322,24:44.4,30:06.8,3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,3861,Menahan St & Wyckoff Ave,40.70113,-73.91422,30073,Subscriber,1997,1
248,24:52.2,29:00.8,500,Broadway & W 51 St,40.76228826,-73.98336183,447,8 Ave & W 52 St,40.76370739,-73.9851615,40435,Subscriber,1991,1
238,24:56.1,28:54.9,471,Grand St & Havemeyer St,40.71286844,-73.95698119,389,Broadway & Berry St,40.71044554,-73.96525063,39886,Subscriber,1991,1
1474,25:28.9,50:03.0,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,3711,E 13 St & Avenue A,40.72966729,-73.98067966,37891,Subscriber,1965,1
142,28:21.7,30:44.1,3656,E 2 St & Avenue A,40.72307749,-73.98583621,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,37204,Subscriber,1992,1
238,28:27.5,32:25.7,3314,W 95 St & Broadway,40.7937704,-73.971888,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,32048,Subscriber,1988,2
269,29:36.5,34:05.5,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,289,Monroe St & Classon Ave,40.6845683,-73.95881081,38349,Subscriber,1938,2
228,30:55.1,34:43.5,3092,Berry St & N 8 St,40.7190095,-73.95852515,3109,Banker St & Meserole Ave,40.72606,-73.95621,16078,Subscriber,1987,1
393,31:11.6,37:44.7,3505,Lexington Ave & E 127 St,40.805726,-73.936322,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,40908,Subscriber,1990,1
114,32:30.9,34:25.9,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,3546,Pacific St & Classon Ave,40.6791944,-73.9587903,38506,Subscriber,1988,1
3725,33:14.8,35:20.5,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,35618,Subscriber,1988,2
2017,33:35.8,07:13.5,447,8 Ave & W 52 St,40.76370739,-73.9851615,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,36412,Subscriber,1980,1
144,33:52.9,36:17.0,406,Hicks St & Montague St,40.69512845,-73.99595065,3402,Court St & State St,40.6902375,-73.99203074,37703,Customer,1986,1
182,34:48.0,37:50.9,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,3366,West End Ave & W 107 St,40.8021174,-73.96818053,32968,Subscriber,1974,1
101,39:04.6,40:45.6,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,19095,Subscriber,1986,1
491,39:26.8,47:38.3,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,478,11 Ave & W 41 St,40.76030096,-73.99884222,34140,Subscriber,1990,1
1949,40:07.8,12:37.4,3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,3737,Stanton St & Norfolk St,40.720747,-73.986274,20879,Customer,1991,1
412,41:08.7,48:01.3,3707,Lexington Ave & E 26 St,40.741459,-73.983293,536,1 Ave & E 30 St,40.74144387,-73.97536082,38902,Subscriber,1993,1
396,41:35.5,48:12.4,479,9 Ave & W 45 St,40.76019252,-73.9912551,453,W 22 St & 8 Ave,40.74475148,-73.99915362,37836,Subscriber,1981,1
192,43:02.8,46:14.9,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,116,W 17 St & 8 Ave,40.74177603,-74.00149746,37755,Subscriber,1965,1
270,43:03.5,47:34.1,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,3496,1 Ave & E 110 St,40.7923272,-73.9383,34168,Subscriber,1985,1
2324,43:22.6,22:07.4,533,Broadway & W 38 St,40.75299641,-73.98721619,3641,Broadway & W 25 St,40.74286877,-73.98918629,21619,Customer,1969,0
171,44:06.9,46:58.3,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,3905,4 Ave & E 12 St,40.732647,-73.99011,30035,Customer,2000,1
117,45:30.6,47:28.4,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3425,2 Ave & E 104 St,40.7892105,-73.94370784,38873,Subscriber,1993,1
624,47:34.0,57:59.0,3905,4 Ave & E 12 St,40.732647,-73.99011,459,W 20 St & 11 Ave,40.746745,-74.007756,30035,Customer,2000,1
240,48:20.2,52:20.9,479,9 Ave & W 45 St,40.76019252,-73.9912551,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,17278,Subscriber,1984,1
1112,48:34.6,07:06.7,3425,2 Ave & E 104 St,40.7892105,-73.94370784,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,36328,Subscriber,1993,1
476,48:50.1,56:47.0,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,37054,Subscriber,1998,1
511,50:54.4,59:25.7,3294,E 91 St & Park Ave,40.7835016,-73.955327,3312,1 Ave & E 94 St,40.7817212,-73.94594,41011,Subscriber,1989,1
226,50:56.0,54:42.5,3901,Stanhope St & Fairview Ave,40.70998,-73.91116,3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,16776,Customer,1969,0
849,52:15.3,06:25.0,3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369,3834,Irving Ave & Halsey St,40.69467,-73.90663,41096,Customer,1996,1
831,52:16.1,06:07.5,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,468,Broadway & W 56 St,40.7652654,-73.98192338,41794,Subscriber,1994,1
197,55:06.3,58:24.0,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,479,9 Ave & W 45 St,40.76019252,-73.9912551,17490,Subscriber,1980,1
266,56:01.7,00:28.7,325,E 19 St & 3 Ave,40.73624527,-73.98473765,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,37409,Subscriber,1992,1
310,56:03.2,01:13.5,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,21326,Subscriber,1938,2
844,56:31.5,10:36.0,3440,Fulton St & Adams St,40.69241829,-73.98949474,3384,Smith St & 3 St,40.6787242,-73.99599099,40370,Subscriber,1990,2
567,56:58.8,06:26.8,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,36410,Subscriber,1991,1
3863,58:04.5,02:28.3,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,3367,5 Ave & E 103 St,40.7922553,-73.95249933,17716,Subscriber,1998,2
257,58:41.0,02:58.4,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,3738,Delancey St & Eldridge St,40.719383,-73.991479,41473,Subscriber,1988,1
440,59:09.7,06:29.9,379,W 31 St & 7 Ave,40.749156,-73.9916,2012,E 27 St & 1 Ave,40.739445,-73.976806,40789,Subscriber,1955,1
147,01:21.9,03:49.4,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,21326,Subscriber,1938,2
278,02:38.5,07:16.9,3641,Broadway & W 25 St,40.74286877,-73.98918629,379,W 31 St & 7 Ave,40.749156,-73.9916,41560,Subscriber,1967,2
245,04:01.1,08:07.1,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,39530,Subscriber,1938,2
425,04:09.4,11:14.6,474,5 Ave & E 29 St,40.7451677,-73.98683077,3812,University Pl & E 14 St,40.734814,-73.992085,39684,Subscriber,1982,1
344,05:12.3,10:56.7,342,Columbia St & Rivington St,40.71739973,-73.98016555,349,Rivington St & Ridge St,40.71850211,-73.98329859,38738,Subscriber,1960,1
570,08:05.7,17:35.8,3758,George St & Wilson Ave,40.702997,-73.92997,3065,Union Ave & Wallabout St,40.70029511,-73.95032283,41953,Subscriber,1993,1
326,08:33.2,13:59.7,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,3241,Monroe St & Tompkins Ave,40.686203,-73.944694,31854,Subscriber,1938,2
256,10:12.9,14:29.7,342,Columbia St & Rivington St,40.71739973,-73.98016555,341,Stanton St & Mangin St,40.71782143,-73.97628939,40155,Subscriber,1999,1
343,11:07.0,16:50.7,504,1 Ave & E 16 St,40.73221853,-73.98165557,411,E 6 St & Avenue D,40.72228087,-73.97668709,18636,Subscriber,1951,1
465,14:12.0,21:57.4,3165,Central Park West & W 72 St,40.77579377,-73.97620574,3289,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,38763,Subscriber,2000,0
164,14:40.2,17:24.9,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,30141,Subscriber,1981,1
335,15:59.6,21:34.9,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,36030,Subscriber,1976,1
358,16:12.8,22:10.8,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,500,Broadway & W 51 St,40.76228826,-73.98336183,36412,Subscriber,1980,1
742,17:47.0,30:09.7,3318,2 Ave & E 96 St,40.7839636,-73.9471673,3490,E 116 St & 2 Ave,40.796879,-73.937261,32381,Subscriber,1983,2
627,17:49.4,28:16.5,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,3168,Central Park West & W 85 St,40.78472675,-73.96961715,32652,Subscriber,1993,1
490,18:29.8,26:40.1,453,W 22 St & 8 Ave,40.74475148,-73.99915362,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,37836,Subscriber,1981,1
697,19:46.5,31:24.0,293,Lafayette St & E 8 St,40.73020661,-73.99102628,3718,E 11 St & Avenue B,40.72746421,-73.97950418,20015,Customer,1969,0
636,20:36.6,31:12.9,3395,Henry St & W 9 St,40.6763744,-74.00324957,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,32782,Subscriber,2000,1
558,21:15.8,30:33.9,342,Columbia St & Rivington St,40.71739973,-73.98016555,3435,Grand St & Elizabeth St,40.718822,-73.99596,35124,Subscriber,1946,1
162,21:20.2,24:03.0,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,3526,31 St & 23 Ave,40.7747878,-73.9125551,17312,Subscriber,1992,2
480,21:37.9,29:38.0,466,W 25 St & 6 Ave,40.74395411,-73.99144871,2012,E 27 St & 1 Ave,40.739445,-73.976806,14644,Subscriber,1981,2
2298,22:28.8,00:47.1,500,Broadway & W 51 St,40.76228826,-73.98336183,72,W 52 St & 11 Ave,40.76727216,-73.99392888,36412,Subscriber,1980,1
328,23:41.9,29:10.1,3852,Stewart Ave & Johnson Ave,40.70869,-73.92587,3821,Evergreen Ave & Noll St,40.70106,-73.93318,17012,Customer,1969,0
511,24:22.6,32:53.7,445,E 10 St & Avenue A,40.72740794,-73.98142006,368,Carmine St & 6 Ave,40.73038599,-74.00214988,41265,Customer,1969,0
632,24:46.3,35:18.6,350,Clinton St & Grand St,40.71559509,-73.9870295,377,6 Ave & Canal St,40.72243797,-74.00566443,28246,Subscriber,1991,2
904,25:11.4,40:16.0,3604,Rogers Ave & Sterling St,40.6630619,-73.9538746,3368,5 Ave & 3 St,40.6728155,-73.98352355,40319,Customer,1985,1
252,25:14.7,29:27.6,446,W 24 St & 7 Ave,40.74487634,-73.99529885,466,W 25 St & 6 Ave,40.74395411,-73.99144871,29976,Customer,1982,2
356,26:48.0,32:44.1,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,390,Duffield St & Willoughby St,40.69221589,-73.9842844,40866,Subscriber,1994,1
126,29:20.3,31:26.7,515,W 43 St & 10 Ave,40.76009437,-73.99461843,529,W 42 St & 8 Ave,40.7575699,-73.99098507,39593,Subscriber,1969,1
438,31:34.5,38:53.3,237,E 11 St & 2 Ave,40.73047309,-73.98672378,295,Pike St & E Broadway,40.71406667,-73.99293911,36273,Subscriber,1990,1
626,32:59.3,43:25.7,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,36155,Subscriber,1951,1
161,33:42.1,36:23.2,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,36492,Subscriber,1969,1
87,35:55.3,37:22.9,237,E 11 St & 2 Ave,40.73047309,-73.98672378,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,27821,Subscriber,1991,2
2236,37:23.0,14:39.4,267,Broadway & W 36 St,40.75097711,-73.98765428,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,34250,Subscriber,1969,1
340,37:45.8,43:26.8,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,412,Forsyth St & Canal St,40.7158155,-73.99422366,36534,Subscriber,1991,2
943,39:52.2,55:35.8,350,Clinton St & Grand St,40.71559509,-73.9870295,278,Concord St & Bridge St,40.69766564,-73.98476437,19193,Subscriber,1985,1
